author,display,text,timestamp,likes,reposts,replies,mentions,is_reply,query,election,candidate,date
sarah4ilam.bsky.social,Sarah Pallett,"I just watched Kamala‘s Call Her Daddy interview on YouTube. Recommend. 
I was then directed by YouTube to another video of the interview that it turns out used deep fake (Alex and Kamala’s voices) - first I’ve ever seen. Scary times. 
#voteHarris
(Yes, it matters in AoNZ who the POTUS is. A lot)",2024-10-07T21:17:40.198Z,13,1,2,[],False,#VoteHarris,US_2024,CandidateB,2024-10-07
silentinflames.bsky.social,Silent in Flames,"Yes, I think the polls are way off. Harris/Walz could very well win in a landslide. And Florida is down to 2.6% in favour of Trump. #Reasons4Hope #VoteHarris #BlueWave",2024-10-07T16:00:33.399Z,2,0,0,[],True,#VoteHarris,US_2024,Neutral,2024-10-07
silentinflames.bsky.social,Silent in Flames,"#voteHarris #TrumpLies #VanceLies #Project2025 will deprive everyone of their rights, yes even you white christian hetero cis-man, who is not a millionaire.",2024-10-07T15:06:21.021Z,1,1,0,[],False,#VoteHarris,US_2024,Neutral,2024-10-07
izanamic.bsky.social,IzanamiC⛩️,"#Hell hath no fury like 167 million scorned #women heading to the polls in the #UnitedStates of #America #BillMaher & I are not worried...😱😱😱
#VoteBlue #Vote #VoteHarris #VoteKamala #VoteTimWalz #Americans #tRump #maga #republicans #gop 
#InternetRefugee 😱 
#BlueSky
#IZAnamiCaesar⛩️
#IzA🦋
#IzanamiC🦋",2024-10-07T06:04:02.276Z,4,1,0,[],False,#VoteHarris,US_2024,CandidateA,2024-10-07
silentinflames.bsky.social,Silent in Flames,"Progressive Utopia: Everybody on earth is safe, healthy, happy, educated, & free to pursue their ambitions.

Reactionary Utopia: White Americans work 60 hours/week in a backbreaking job they hate with no healthcare and no vacation, everyone else is dead or enslaved.

Your choice. Still. #VoteHarris",2024-10-06T17:15:18.459Z,3,2,0,[],False,#VoteHarris,US_2024,CandidateB,2024-10-06
cleanwatermi.bsky.social,Clean Water Action Michigan,"MI #ElectionDay is almost done - but not yet! 

In line by 8, stay in line! Need to register? You can still vote @ your local clerk's office or satellite with paper or electronic proof of residency. Drop off your absentee by 8 @ your clerks or dropbox. Make your #vote count & voice heard! #MIvoting",2024-11-05T23:53:54.289Z,1,0,0,[],False,#ElectionDay,US_2024,Neutral,2024-11-05
harleyquinnical.bsky.social,Lady Quinn 🏳️‍🌈🏳️‍⚧️⚧️,I think I would rather be in the UK celebrating #GuyFawkesDay than in the USA being worried sick about this particular #ElectionDay.,2024-11-05T23:50:51.430Z,3,1,0,[],False,#ElectionDay,US_2024,Neutral,2024-11-05
dianaapfelbacher.bsky.social,Diana Apfelbacher,North Carolina and Georgia will be early gut check per CNN Sources. #electionday,2024-11-05T23:46:55.878Z,1,0,0,[],False,#ElectionDay,US_2024,Neutral,2024-11-05
johnboyramos.bsky.social,Johnmelee “JohnBoy” Ramos,"Just remember, voting matters. #electionday",2024-11-05T23:45:58.976Z,0,0,0,[],False,#ElectionDay,US_2024,Neutral,2024-11-05
yoelzea.bsky.social,mere elzea,"election day 2016 i was in the philippines and couldnt stop crying when i got the news. i was with 2 german friends. we spent the evening cuddling, chatting, eventually relieving my doom tears. whatever happens tonight, i hope you have a friend whose connection can help lighten the load #electionday",2024-11-05T23:45:23.897Z,2,0,0,[],False,#ElectionDay,US_2024,Neutral,2024-11-05
sk8rmouse404.bsky.social,MJ | 🍉 🇸🇩 🇨🇩 🇺🇦 🇧🇩 🇦🇲 🇭🇹 🇻🇪 | Commissions are OPEN!,"LISTEN UP, AMERICA. 🗣

Today is #ElectionDay. In just a few hours, the polls will close and the only thing we can do after that is wait with bated breath for the outcome of our decision.

This is the endgame. If you didn't cast your vote yet, get to it!

#ElectionDay2024 #VOTE",2024-11-05T23:43:17.674Z,0,0,0,[],False,#ElectionDay,US_2024,Neutral,2024-11-05
johnfugelsang.bsky.social,John Fugelsang,"RT if you’ll get to tell your kids & grandkids that you voted against Donald Trump 3 times.  
#ElectionDay 
#Vote2024",2024-11-05T23:42:49.412Z,311,135,16,[],False,#ElectionDay,US_2024,CandidateA,2024-11-05
rexthetvterrier.org,Spike The Rescue Pup & Rex The TV Terrier ™ 🌈,"Just as useful as watching election coverage tonight 
#Dogs #ElectionDay",2024-11-05T23:39:46.320Z,43,2,0,[],False,#ElectionDay,US_2024,Neutral,2024-11-05
sarahjelm.mastodon.social.ap.brid.gy,Sara Hjelm,"Säkrast här är nog att följa Sam,
Den ultimata nörden när det gäller sånt här:

https://samf.substack.com/p/your-guide-to-watching-the-us-election?r=72szy&utm_campaign=post&utm_medium=web&triedRedirect=true

#electionday",2024-11-05T23:36:09.000Z,0,0,0,[],False,#ElectionDay,US_2024,Neutral,2024-11-05
thelowkeygeek.com,Frank,"Me: ""Ok, I'm going to try not to worry about politics or #ElectionDay at all for now. It's time to fire up a video game and get away from all that for a bit.""

Also Me: *clicks Play*",2024-11-05T23:25:00.973Z,2,0,0,[],False,#ElectionDay,US_2024,Neutral,2024-11-05
munchkin275.bsky.social,munchkin275,"Today is #ElectionDay in the U.S. 

Skabeast and I went to vote together this morning before he left for work. The rest of the day is for distracting myself with Twitch streams till he gets home and we play more VeilGuard.",2024-11-05T23:24:28.341Z,2,0,0,[],False,#ElectionDay,US_2024,Neutral,2024-11-05
horrorfilms1313.bsky.social,Sheena,"This election is giving me anxiety. 

#ElectionDay",2024-11-05T23:22:46.972Z,3,0,0,[],False,#ElectionDay,US_2024,Neutral,2024-11-05
kepkris.bsky.social,Kris K,"Wishin’ and hopin’ and thinkin’ and prayin’
#ElectionDay",2024-11-05T23:20:49.867Z,0,0,0,[],False,#ElectionDay,US_2024,Neutral,2024-11-05
verbuchstabiert.bsky.social,verbuchstabiert,"""It's too early for that right now, but a fun exercise to show it to you anyway. Could be helpful for the rest of the night.""
#ElectionDay",2024-11-05T23:20:13.382Z,5,0,0,[],False,#ElectionDay,US_2024,Neutral,2024-11-05
darthcontinent.com,Darth Continent,"Get ready for another walk of shame, convict. 🔒

#ElectionDay #PutinsPuppet #MAGA",2024-11-05T23:19:38.163Z,0,0,0,[],False,#ElectionDay,US_2024,CandidateA,2024-11-05
ajmanik.bsky.social,AjmaniK,"It’s about 6:15pm ET in the USA on #ElectionDay… About an hour before the first polls close on the East coast… here’s my heart-led prediction for range of electoral votes and overall vote margin for #KamalaHarris  🙏🏽😌 

What’s your prediction?",2024-11-05T23:18:58.444Z,0,0,0,[],False,#ElectionDay,US_2024,CandidateB,2024-11-05
kbeatt.com,Kÿle,Anyone have a good place to watch non-partisan election night coverage that isn't MSM? #electionday,2024-11-05T23:13:29.021Z,0,0,1,[],False,#ElectionDay,US_2024,Neutral,2024-11-05
scarlettyoli.bsky.social,Yolanda 🪷,"I still miss Tim Russert on #ElectionDay and if you still have time and you haven’t, go #Vote",2024-11-05T23:07:35.195Z,1,0,0,[],False,#ElectionDay,US_2024,Neutral,2024-11-05
dieseldog97.bsky.social,Rustin Richtarik 🖖,"Donald and Elon hanging out together tonight like… 

#ElectionDay",2024-11-05T23:06:10.013Z,1,1,0,[],False,#ElectionDay,US_2024,CandidateA,2024-11-05
southdakotasearchlight.com,South Dakota Searchlight,"Forty trained election observers from @ACLUSouthDakota are spread among Sioux Falls, Aberdeen and Rapid City, and the organization said it’s ready to respond immediately to voting rights infringements.

The latest update in our #ElectionDay live feed:

southdakotasearchlight.com/2024/11/05/liv…",2024-11-05T23:06:08.000Z,0,0,0,['ACLUSouthDakota'],False,#ElectionDay,US_2024,Neutral,2024-11-05
xennialmusic.bsky.social,Xennial Music - Music of the 1990s & 2000s,"Starting off this #ElectionDay setlist with some #Wilco, #RHCP, then move to #rage and #radiohead
.
Check it out, starting in 4 minutes streaming live at wapj.org and via TuneIn Radio (search ""torrington community radio"")
#90smusic #00smusic #xennialmusic",2024-11-05T22:58:07.769Z,0,0,0,[],False,#ElectionDay,US_2024,Neutral,2024-11-05
ohfnews.com,OHF News,"🇺🇸 | Pesquisa de boca de urna da CNN

APROVAÇÃO DO TRABALHO DO PRESIDENTE JOE BIDEN:

🔴 Reprova: 58%
🟢 Aprova: 41%

#ElectionDay",2024-11-05T22:57:56.683Z,0,0,0,[],False,#ElectionDay,US_2024,Neutral,2024-11-05
candonewton.bsky.social,CAN-DO Newton,"
Your voice matters. Make it heard. Vote today for a brighter tomorrow! 

#ElectionDay #VoteForChange #SupportFamilies #YourVoteMatters #voting #democracy #electionday #vote",2024-11-05T22:56:49.337Z,1,0,0,[],False,#ElectionDay,US_2024,Neutral,2024-11-05
presidencies.bsky.social,Presidencies Podcast,"As we wait for election results to come in, check out this episode from earlier this year where I discussed the fascinating presidential election of 1912 with Joe from the Turning Tides Podcast. #history #POTUS #TR #Taft #Wilson #Debs #ElectionDay www.presidenciespodcast.com/s012-there-a...",2024-11-05T22:56:46.810Z,2,0,0,[],False,#ElectionDay,US_2024,Neutral,2024-11-05
ultimatecage.bsky.social,Agent 2.0,South Park said it best #ElectionDay www.youtube.com/watch?v=Pji_...,2024-11-05T22:55:14.298Z,1,0,0,[],False,#ElectionDay,US_2024,Neutral,2024-11-05
openargs.bsky.social,Opening Arguments Podcast,"Took some time away from refreshing the AP live election updates page (very normal, well-adjusted way to be spending my time, I know) to make some #ElectionDay themed affirmations. I think this may be my new favorite form of stress relief. Enjoy 🧵",2024-11-05T22:52:48.999Z,4,0,1,[],False,#ElectionDay,US_2024,Neutral,2024-11-05
ohfnews.com,OHF News,"🇺🇸 | Pesquisa de boca de urna da NBC News

- APROVAÇÃO DE DONALD TRUMP:

🔴 Reprova: 54%
🟢 Aprova: 44%

- APROVAÇÃO DE KAMALA HARRIS:

🔴 Reprova: 50%
🟢 Aprova: 48%

#ElectionDay",2024-11-05T22:52:06.334Z,0,0,0,[],False,#ElectionDay,US_2024,Neutral,2024-11-05
twodeltas.bsky.social,Maeve,"Seriously, it's fucked that a nakedly unrepentant, entitled failure and criminal is allowed to run again, with no resistance from the systems that bind. #ElectionDay",2024-11-05T22:52:04.728Z,0,0,0,[],False,#ElectionDay,US_2024,Neutral,2024-11-05
geasrua.bsky.social,Geas Rua,"Hey everyone, interrupting my November writing updates to say! Go vote! I will tell you to not vote for Orange man because well he's an idiot and at the very least is going to mess up our economy.
 At worst, he is gonna mess up so many things I can't recount them all here!
#electionday",2024-11-05T22:49:09.088Z,1,0,0,[],False,#ElectionDay,US_2024,Neutral,2024-11-05
feochin.bsky.social,Feodor Chin,"Trying to see if I can schedule a colonoscopy for this evening.
#ElectionDay",2024-11-05T22:47:03.955Z,3,0,0,[],False,#ElectionDay,US_2024,Neutral,2024-11-05
wcwlion.bsky.social,Markus,Ich liebe John King vor der Tafel. #electionday,2024-11-05T22:42:20.895Z,1,0,0,[],False,#ElectionDay,US_2024,Neutral,2024-11-05
rext.bsky.social,riot chef rext,"in case you were wondering what this election cycle's crazy factoid is. fun fact -- it's not QAnon or some shaman, but they're disguised as philosophical scholars (they're not). 

#electionday

www.vanityfair.com/news/2022/04...",2024-11-05T22:41:05.054Z,0,0,1,[],False,#ElectionDay,US_2024,Neutral,2024-11-05
ronsensetv.bsky.social,RonsenseTV,"Listened to Rage Against the Machine on the way to go vote. So, I’d say the political state of America and my mental state are in the about the same place. #ElectionDay #Vote2024 #VoteKamala",2024-11-05T22:41:03.880Z,0,0,0,[],False,#ElectionDay,US_2024,CandidateB,2024-11-05
theoffone.bsky.social,TheOffOne オフワン loves JRPGs,I have voted. Let fate decide where they may! #ElectionDay,2024-11-05T22:38:41.605Z,0,0,0,[],False,#ElectionDay,US_2024,Neutral,2024-11-05
thecoldgun.bsky.social,James Donaghy,"Gonna go out on a limb and say ‘state of democracy’ was prompted once again here. Inside American voters heads: same monkey with cymbals that's in Homer's. No offence, you guys. 🗽🇺🇸 #HarrisWalz2024 #ElectionDay",2024-11-05T22:36:39.000Z,0,0,0,[],False,#ElectionDay,US_2024,CandidateB,2024-11-05
muzetrigger.bsky.social,MuZe,"It's #electionday in the US.

I'm stressed.

We probably all are.

So, uh, here's a flash fiction serial I've been writing. I hope it distracts you from all the #exitpolls. 

Oh yeah, and follow for today's update!...
(Stay safe, guys...)",2024-11-05T22:35:48.538Z,4,0,0,[],False,#ElectionDay,US_2024,Neutral,2024-11-05
steffifee.bsky.social,"Steff, keine Fee","I‘m off to bed now. Please don’t wake me up unless there are good news .🌙
#electionday",2024-11-05T22:34:25.676Z,3,0,0,[],False,#ElectionDay,US_2024,Neutral,2024-11-05
stevewisey.bsky.social,Steve Wiseman,"Vote or we are not friends (depending on who you voted for, we might not be friends too) #ElectionDay",2024-11-05T22:32:48.856Z,1,0,0,[],False,#ElectionDay,US_2024,Neutral,2024-11-05
usamailbox.bsky.social,USA,"
#ElectionDay #JusticeDay ⚖️

Donald #Trump has been served.  

Trump was served a summons at #Mar-A-Lago in the #lawsuit brought by the #CentralParkFive for #defamation",2024-11-05T22:31:20.873Z,2,0,0,[],False,#ElectionDay,US_2024,CandidateA,2024-11-05
trendingworld.bsky.social,Trending - World,"Top tags in the last 15 minutes 🧭:

1. #OC
2. #Vote
3. #DigitalArt
4. #fanart
5. #ElectionDay
6. #illustration
7. #PixelArt
8. #FFXIV
9. #ocart
10. #sketch
",2024-11-05T22:30:11Z,1,0,0,[],False,#ElectionDay,US_2024,Neutral,
mollymccluskey.com,Molly McCluskey,"I'm in rural Alaska for #ElectionDay. And just in case anyone's keeping score, these are definitely the best stickers.",2024-11-05T22:29:45.001Z,0,0,0,[],False,#ElectionDay,US_2024,Neutral,2024-11-05
justinmspeece.bsky.social,Justin Speece,"Just PROUDLY #VotedForHarris! 
💙🇺🇸💙🇺🇸💙🇺🇸💙🇺🇸💙🇺🇸💙🇺🇸💙
#ElectionDay #Election #Vote #HarrisWalz #KamalaHarris #HarrisForPresident",2024-11-05T22:27:51.013Z,4,0,0,[],False,#ElectionDay,US_2024,CandidateB,2024-11-05
catsynth.bsky.social,CatSynth / amanda c ,"Having friends over at CatSynth HQ, because both celebrating and commiserating are best when not alone 😺 #ElectionDay",2024-11-05T22:26:38.184Z,2,0,1,[],False,#ElectionDay,US_2024,Neutral,2024-11-05
boycegames.bsky.social,Tyler Boyce,"Nothing is hopeless, even in the face of greed and tyranny. It's about fighting for the future YOU want, and having the ""resilience to rise"". 🗳️☑️
#Vote2024 #ElectionDay
#HorizonForbiddenWest",2024-11-05T22:25:42.681Z,2,0,0,[],False,#ElectionDay,US_2024,Neutral,2024-11-05
verbuchstabiert.bsky.social,verbuchstabiert,"Halbe Stunde CNN Wahlberichterstattung und ich hab jetzt schon Puls wie nach fünf Kaffee, obwohl literally noch nichts passiert ist. #ElectionDay",2024-11-05T22:24:23.329Z,9,1,2,[],False,#ElectionDay,US_2024,Neutral,2024-11-05
virginiamercury.com,Virginia Mercury,".@nathanielcline reports that according to David Bjerke, general registrar for the City of Falls Church, the city recorded a voter turnout of 80.1% by 5 p.m. More live #ElectionDay updates:

virginiamercury.com/2024/11/05/liv…",2024-11-05T22:23:46.000Z,0,0,0,['nathanielcline'],False,#ElectionDay,US_2024,Neutral,2024-11-05
poppydwtrolls.bsky.social,,"2 games are gearing up for Delta Force PC/Mobile and Rainbow Six Mobile to ban TikTok 😛 if it gears up, Donald Trump winning 😊 of this election over Harris! 🤡 

#DeltaForceHawkOps #BanTikTok #TrumpVance #ElectionDay #DonaldTrump #USPresident",2024-11-05T22:20:23.000Z,0,0,1,[],False,#ElectionDay,US_2024,CandidateA,2024-11-05
ohfnews.com,OHF News,"🇺🇸 | Pesquisa de boca de urna da NBC News

QUESTÃO MAIS IMPORTANTE PARA O ELEITOR:

- Democracia: 36%
- Economia: 30%
- Aborto: 14%
- Imigração: 11%
- Política Externa: 4%

#ElectionDay",2024-11-05T22:17:50.724Z,0,0,0,[],False,#ElectionDay,US_2024,Neutral,2024-11-05
ladystarblade.bsky.social,Lady Starblade,"The only proper Orangy on this #ElectionDay !

#Pogacat",2024-11-05T22:17:35.878Z,4,0,0,[],False,#ElectionDay,US_2024,Neutral,2024-11-05
grego63.bsky.social,Grégory 🇨🇵,"En ce jour #ElectionDay au #USA on dit que la musique adoucie les mœurs, donc ce soir c'est #Oceans #SpiritLeadMe de #HillsongUNITED👍

Je pense que cette nuit on a bien besoin de musique pour les plus anxieux d'entre nous.

#Music #MusicChallenge #challengeMusic 
#États-Unis 
#NuitAmericaine",2024-11-05T22:17:29.006Z,0,0,1,[],True,#ElectionDay,US_2024,Neutral,2024-11-05
ristray.bsky.social,Ristray,"It's interesting when people talk about where they vote. Schools, community centers, churches. 

I go to the section 8 housing tower, lol. 

It's usually not bad but one time I did get a guy asking for change to buy a coffee while he was holding a coffee, so there's that. #electionday",2024-11-05T22:15:42.528Z,0,0,0,[],False,#ElectionDay,US_2024,Neutral,2024-11-05
trendingworld.bsky.social,Trending - World,"Top tags in the last 15 minutes 🧭:

1. #oc
2. #DigitalArt
3. #vote
4. #ElectionDay
5. #fanart
6. #illustration
7. #ffxiv
8. #PixelArt
9. #ocart
10. #ocsky
",2024-11-05T22:15:11Z,1,0,0,[],False,#ElectionDay,US_2024,Neutral,
